ADDRTYPE,LOCATION,EXCEPTRSNCODE,EXCEPTRSNDESC,SEVERITYCODE,highest_severity,COLLISIONTYPE,PERSONCOUNT,PEDCOUNT,PEDCYLCOUNT,VEHCOUNT,INJURIES,SERIOUSINJURIES,FATALITIES,JUNCTIONTYPE,SDOT_COLCODE,SDOT_COLDESC,UNDERINFL,WEATHER,ROADCOND,LIGHTCOND,PEDROWNOTGRNT,SPEEDING,ST_COLCODE,ST_COLDESC,HITPARKEDCAR,SHAREDMICROMOBILITYCD,SHAREDMICROMOBILITYDESC,hour,day_of_week,month,AGE_BUCKET_baby,AGE_BUCKET_early_adult,AGE_BUCKET_elementary_school,AGE_BUCKET_full_adult,AGE_BUCKET_high_school,AGE_BUCKET_late_adult,AGE_BUCKET_middle_school,AGE_BUCKET_preschool,AGE_BUCKET_unknown,SDOT_Collision_Type,LATITUDE,LONGITUDE,INCDTTM,DIAGRAMLINK,report_url,SDOTCOLNUM,date
Block,NW 36TH ST BETWEEN 1ST AVE NW AND LEARY WAY NW,,,2,Injury Collision,Other,3,0,0,3,1,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Dark - No Street Lights,,,50.0,Fixed object,N,U,Unknown,1,Tuesday,March,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Other,-122.35831,47.65311,2025-03-04T01:47:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44149400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930252.pdf,,2025-03-04 01:47:00-08:00
Block,16TH AVE BETWEEN E UNION ST AND E PIKE ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,Driveway Junction,11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Unknown,Dusk,,,10.0,Entering at angle,N,U,Unknown,18,Saturday,March,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Other,-122.31147,47.613506,2025-03-15T18:02:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\30111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3929930.pdf,,2025-03-15 18:02:00-07:00
Block,35TH AVE SW BETWEEN SW HENDERSON ST AND SW BARTON ST,,,1,Property Damage Only Collision,Angles,4,0,0,2,0,0,0,Driveway Junction,11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Daylight,,,10.0,Entering at angle,N,U,Unknown,15,Saturday,February,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Other,-122.37673,47.52197,2025-02-01T15:22:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930665.pdf,,2025-02-01 15:22:00-08:00
Block,NW 85TH ST BETWEEN 27TH AVE NW AND EARL AVE NW,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Dark - Street Lights On,,,32.0,One parked--one moving,Y,U,Unknown,21,Saturday,March,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.3914,47.690575,2025-03-08T21:07:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\78149700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930283.pdf,,2025-03-08 21:07:00-08:00
Intersection,24TH AVE NE AND LAKE CITY WAY NE,,,2,Injury Collision,Left Turn,4,0,0,4,1,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Daylight,,,28.0,From opposite direction - one left turn - one straight,N,U,Unknown,7,Thursday,January,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.30161,47.704544,2025-01-30T07:41:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF61145.pdf,,2025-01-30 07:41:00-08:00
Block,NW 57TH ST BETWEEN 24TH AVE NW AND 26TH AVE NW,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Daylight,,,32.0,One parked--one moving,Y,U,Unknown,16,Sunday,March,,,,,,,,,,Other,-122.38886,47.67019,2025-03-16T16:30:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\30119300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3925809.pdf,,2025-03-16 16:30:00-07:00
Intersection,45TH AVE SW AND SW GENESEE ST,,,1,Property Damage Only Collision,Angles,4,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Wet,Dark - No Street Lights,,,10.0,Entering at angle,N,U,Unknown,20,Friday,January,,,,,,,,,,Other,-122.38948,47.56476,2025-01-31T20:11:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930550.pdf,,2025-01-31 20:11:00-08:00
Block,RAINIER AVE S BETWEEN S BAYVIEW ST AND S MCCLELLAN ST,,,2,Injury Collision,Right Turn,5,0,0,2,1,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Daylight,,,16.0,From same direction - one right turn - one straight,N,U,Unknown,11,Sunday,February,,,,,,,,,,Other,-122.29916,47.579674,2025-02-16T11:05:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44144500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF70360.pdf,,2025-02-16 11:05:00-08:00
Block,5TH AVE BETWEEN SPRING ST AND SENECA ST,,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Overcast,Wet,Dark - Street Lights On,,,50.0,Fixed object,N,U,Unknown,2,Sunday,March,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Other,-122.33278,47.607624,2025-03-16T02:00:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\43280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF74742.pdf,,2025-03-16 02:00:00-07:00
Intersection,23RD AVE AND E CHERRY ST,,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,At Intersection (intersection related),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,N,Overcast,Dry,Dark - Street Lights On,,,50.0,Fixed object,N,U,Unknown,1,Friday,February,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Other,-122.30277,47.60801,2025-02-14T01:27:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\22260000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3838028.pdf,,2025-02-14 01:27:00-08:00
Block,RAINIER AVE S BETWEEN 54TH AVE S AND SEWARD PARK AVE S,,,2,Injury Collision,Angles,2,0,0,2,1,0,0,Driveway Junction,11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Wet,Dark - Street Lights On,,,10.0,Entering at angle,N,U,Unknown,18,Sunday,January,,,,,,,,,,Other,-122.26393,47.519974,2025-01-05T18:49:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF53706.pdf,,2025-01-05 18:49:00-08:00
Block,NE 50TH ST BETWEEN 5TH AVE NE AND 7TH AVE NE,,,1,Property Damage Only Collision,Rear Ended,3,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Dark - Street Lights On,,,83.0,Same direction -- both turning left -- both moving -- rear end,N,U,Unknown,20,Saturday,March,,,,,,,,,,Other,-122.321785,47.664963,2025-03-08T20:51:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77147700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF72651.pdf,,2025-03-08 20:51:00-08:00
Block,S MCCLELLAN ST BETWEEN 13TH AVE S AND 14TH AVE S,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Dark - Street Lights On,,,32.0,One parked--one moving,N,U,Unknown,20,Saturday,January,,,,,,,,,,Other,-122.31532,47.57864,2025-01-18T20:30:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\78119700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF57847.pdf,,2025-01-18 20:30:00-08:00
Block,4TH AVE S BETWEEN S STACY ST AND S LANDER ST,,,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,Mid-Block (but intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Daylight,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,9,Wednesday,January,,,,,,,,,,Other,-122.329056,47.580853,2025-01-08T09:10:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55145900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF54471.pdf,,2025-01-08 09:10:00-08:00
Block,DISCOVERY PARK BLVD BETWEEN ILLINOIS AVE AND IDAHO AVE,,,2,Injury Collision,Other,2,0,0,1,2,0,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Overcast,Dry,Dark - Street Lights On,,Y,50.0,Fixed object,N,U,Unknown,22,Saturday,January,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Other,-122.412125,47.66216,2025-01-18T22:35:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3933889.pdf,,2025-01-18 22:35:00-08:00
Block,N 45TH ST BETWEEN BURKE AVE N AND MERIDIAN AVE N,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Daylight,,,32.0,One parked--one moving,Y,U,Unknown,13,Monday,March,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Other,-122.3344,47.661385,2025-03-24T13:38:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\70119700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930126.pdf,,2025-03-24 13:38:00-07:00
Intersection,M L KING JR ER WAY S AND S OTHELLO ST,,,1,Property Damage Only Collision,Other,2,0,0,2,0,0,0,At Intersection (intersection related),25,MOTOR VEHICLE STRUCK TRAIN,N,Overcast,Dry,Daylight,,,40.0,Railway Vehicle Strikes Vehicle,N,U,Unknown,12,Wednesday,March,,,,,,,,,,Other,-122.281105,47.537052,2025-03-12T12:35:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\00250000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF77122.pdf,,2025-03-12 12:35:00-07:00
Intersection,15TH AVE SW AND SW HENDERSON ST,,,2,Injury Collision,Angles,3,0,0,2,2,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Wet,Daylight,,,10.0,Entering at angle,N,U,Unknown,10,Sunday,February,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.353966,47.52286,2025-02-16T10:45:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3926259.pdf,,2025-02-16 10:45:00-08:00
Intersection,AURORA AVE N AND N 128TH ST,,,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Dark - Street Lights On,,,10.0,Entering at angle,N,U,Unknown,20,Thursday,January,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.34497,47.7223,2025-01-30T20:37:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930087.pdf,,2025-01-30 20:37:00-08:00
Block,ELLIOTT AVE BETWEEN BELL ST AND BATTERY ST,,,2,Injury Collision,Other,3,1,0,2,1,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Dark - Street Lights On,,,23.0,From same direction - all others,N,U,Unknown,20,Monday,March,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.348885,47.61243,2025-03-03T20:56:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\40114900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3933368.pdf,,2025-03-03 20:56:00-08:00
Block,LAKE CITY WAY NE BETWEEN 24TH AVE NE AND NE 107TH ST,,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,Mid-Block (not related to intersection),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,N,Overcast,Wet,Dark - Street Lights On,,,50.0,Fixed object,N,U,Unknown,5,Monday,January,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.30163,47.70562,2025-01-06T05:28:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55260000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF53763.pdf,,2025-01-06 05:28:00-08:00
Block,12TH AVE NE BETWEEN DEAD END 1 AND NE 113TH S ST,,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,,28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Overcast,Dry,Daylight,,,50.0,Fixed object,N,U,Unknown,16,Saturday,February,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.31519,47.70973,2025-02-01T16:13:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3889279.pdf,,2025-02-01 16:13:00-08:00
Intersection,5TH AVE AND WALL ST,,,2b,Serious Injury Collision,Pedestrian,2,1,0,1,1,1,0,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Overcast,Wet,Dark - Street Lights On,Y,,2.0,Vehicle turning left hits pedestrian,N,U,Unknown,21,Thursday,January,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Pedestrians,-122.345314,47.617355,2025-01-30T21:10:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\65242471.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF62590.pdf,,2025-01-30 21:10:00-08:00
Intersection,28TH AVE SW AND SW HOLDEN ST,,,2,Injury Collision,Angles,10,0,0,2,1,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Wet,Daylight,,,10.0,Entering at angle,N,U,Unknown,15,Friday,January,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.368484,47.533714,2025-01-31T15:40:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3908195.pdf,,2025-01-31 15:40:00-08:00
Block,OLSON PL SW BETWEEN 1ST AVE S AND 2ND AVE SW,,,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Daylight,,,13.0,From same direction - both going straight - both moving - rear-end,N,U,Unknown,7,Thursday,March,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.33557,47.521782,2025-03-06T07:42:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\66146600.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF71743.pdf,,2025-03-06 07:42:00-08:00
Block,RAINIER AVE S BETWEEN STURTEVANT AVE S AND 52ND AVE S,,,2,Injury Collision,Angles,2,0,0,2,1,0,0,Driveway Junction,11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Wet,Daylight,,,10.0,Entering at angle,N,U,Unknown,16,Wednesday,February,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.26803,47.51985,2025-02-05T16:06:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\54117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF63255.pdf,,2025-02-05 16:06:00-08:00
Block,E UNION ST BETWEEN M L KING JR WAY AND 30TH AVE,,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Overcast,Wet,Daylight,,,50.0,Fixed object,N,U,Unknown,12,Monday,March,,,,,,,,,,Other,-122.29497,47.612957,2025-03-24T12:26:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\76280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3929938.pdf,,2025-03-24 12:26:00-07:00
Block,BELLEVUE AVE BETWEEN E PIKE ST AND E PINE ST,,,1,Property Damage Only Collision,Parked Car,6,0,0,4,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Wet,Dark - Street Lights On,,,32.0,One parked--one moving,N,U,Unknown,1,Saturday,February,,,,,,,,,,Other,-122.32681,47.61465,2025-02-08T01:18:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55145900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3929897.pdf,,2025-02-08 01:18:00-08:00
Block,RENTON AVE S BETWEEN S HAZEL ST AND S FOUNTAIN ST,,,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Daylight,,,10.0,Entering at angle,N,U,Unknown,10,Saturday,March,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Other,-122.252464,47.50444,2025-03-08T10:09:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\30111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3932189.pdf,,2025-03-08 10:09:00-08:00
Block,SEWARD PARK AVE S BETWEEN S FONTANELLE PL AND S KENYON ST,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Wet,Dark - Street Lights On,,,32.0,One parked--one moving,Y,U,Unknown,0,Sunday,March,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.26686,47.533527,2025-03-23T00:48:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\12149100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3931703.pdf,,2025-03-23 00:48:00-07:00
Block,12TH AVE SW BETWEEN SW ORCHARD ST AND SW OTHELLO ST,NEI,"Not Enough Information, or Insufficient Location Information",1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Dawn,,,32.0,One parked--one moving,N,U,Unknown,9,Friday,January,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Other,-122.35044,47.537743,2025-01-31T09:34:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\00149500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3903111.pdf,,2025-01-31 09:34:00-08:00
Block,HARBOR AVE SW BETWEEN CALIFORNIA WAY SW AND FAIRMOUNT AVE SW,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Wet,Dark - Unknown Lighting,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,0,Wednesday,January,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.37982,47.588295,2025-01-01T00:18:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44144900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3916209.pdf,,2025-01-01 00:18:00-08:00
Block,W MCGRAW ST BETWEEN EYRES PL W AND MONTAVISTA PL W,,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Overcast,Dry,Dark - Street Lights On,,,50.0,Fixed object,N,U,Unknown,1,Sunday,March,,,,,,,,,,Other,-122.405525,47.63954,2025-03-02T01:30:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\76280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF72098.pdf,,2025-03-02 01:30:00-08:00
Block,E MARION ST BETWEEN 13TH AVE AND 14TH AVE,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Daylight,,,32.0,One parked--one moving,Y,U,Unknown,15,Friday,March,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Other,-122.31479,47.610386,2025-03-14T15:10:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56149700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3929900.pdf,,2025-03-14 15:10:00-07:00
Intersection,39TH AVE S AND S CLOVERDALE ST,,,2,Injury Collision,Left Turn,3,0,0,2,1,0,0,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Daylight,,,15.0,From same direction - one left turn - one straight,N,U,Unknown,7,Tuesday,March,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.28367,47.526108,2025-03-18T07:00:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33143200.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF75229.pdf,,2025-03-18 07:00:00-07:00
Block,RAINIER AVE S BETWEEN ITHACA PL S AND S CARVER ST,,,1,Property Damage Only Collision,Parked Car,6,0,0,4,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Dark - Street Lights On,,,32.0,One parked--one moving,N,U,Unknown,6,Saturday,January,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Other,-122.25892,47.52002,2025-01-11T06:23:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\43148900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3914019.pdf,,2025-01-11 06:23:00-08:00
Block,SPRING ST BETWEEN 3RD AVE AND 4TH AVE,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,Mid-Block (but intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Overcast,Wet,Dark - Street Lights Off,Y,,2.0,Vehicle turning left hits pedestrian,N,U,Unknown,23,Monday,March,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Pedestrians,-122.334114,47.606567,2025-03-17T23:00:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\22248671.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3933369.pdf,,2025-03-17 23:00:00-07:00
Block,4TH AVE S BETWEEN S LANDER ST AND S FOREST ST,,,1,Property Damage Only Collision,Rear Ended,3,0,0,2,0,0,0,Mid-Block (but intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Daylight,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,13,Tuesday,March,,,,,,,,,,Other,-122.329056,47.57877,2025-03-11T13:55:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11141900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF73387.pdf,,2025-03-11 13:55:00-07:00
