ADDRTYPE,LOCATION,EXCEPTRSNCODE,EXCEPTRSNDESC,SEVERITYCODE,highest_severity,COLLISIONTYPE,PERSONCOUNT,PEDCOUNT,PEDCYLCOUNT,VEHCOUNT,INJURIES,SERIOUSINJURIES,FATALITIES,JUNCTIONTYPE,SDOT_COLCODE,SDOT_COLDESC,UNDERINFL,WEATHER,ROADCOND,LIGHTCOND,PEDROWNOTGRNT,SPEEDING,ST_COLCODE,ST_COLDESC,HITPARKEDCAR,SHAREDMICROMOBILITYCD,SHAREDMICROMOBILITYDESC,hour,day_of_week,month,AGE_BUCKET_baby,AGE_BUCKET_early_adult,AGE_BUCKET_elementary_school,AGE_BUCKET_full_adult,AGE_BUCKET_high_school,AGE_BUCKET_late_adult,AGE_BUCKET_middle_school,AGE_BUCKET_preschool,AGE_BUCKET_unknown,SDOT_Collision_Type,LATITUDE,LONGITUDE,INCDTTM,DIAGRAMLINK,report_url,SDOTCOLNUM,date
Block,RAINIER AVE S BETWEEN 53RD AVE S AND 54TH AVE S,,,2,Injury Collision,Other,6,0,0,4,3,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,Y,23.0,From same direction - all others,Y,U,Unknown,7,Saturday,June,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.265625,47.519836,2025-06-28T07:42:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\78119700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG07805.pdf,,2025-06-28 07:42:00-07:00
Intersection,6TH AVE W AND W EWING ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,6.0,Pedalcyclist Strikes Moving Vehicle,N,U,Unknown,17,Saturday,June,,,,,,,,,,Bicycles,-122.364136,47.6523,2025-06-28T17:56:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55183300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3895759.pdf,,2025-06-28 17:56:00-07:00
Block,EMERSON TURN RD BETWEEN 15TH EMERSON RP AND W EMERSON ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,10.0,Entering at angle,N,U,Unknown,14,Wednesday,June,,,,,,,,,,Other,-122.377426,47.653908,2025-06-04T14:46:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\88111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF99341.pdf,,2025-06-04 14:46:00-07:00
Intersection,12TH AVE AND E JAMES CT,,,1,Property Damage Only Collision,Other,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Dusk,,,23.0,From same direction - all others,N,U,Unknown,21,Thursday,June,,,,,,,,,,Other,-122.31678,47.607426,2025-06-05T21:24:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\15111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF98258.pdf,,2025-06-05 21:24:00-07:00
Block,RAINIER AVE S BETWEEN 21ST S AVE S AND S GRAND ST,,,2,Injury Collision,Rear Ended,4,0,0,2,1,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,13.0,From same direction - both going straight - both moving - rear-end,N,U,Unknown,17,Saturday,June,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.30485,47.58715,2025-06-28T17:27:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\88148900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG07813.pdf,,2025-06-28 17:27:00-07:00
Block,RAINIER AVE S BETWEEN S GENESEE S ST AND S OREGON ST,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,Mid-Block (but intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,9,Sunday,June,,,,,,,,,,Other,-122.28801,47.563457,2025-06-08T09:58:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\88148900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG02205.pdf,,2025-06-08 09:58:00-07:00
Intersection,2ND AVE AND SPRING ST,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Clear,Dry,Daylight,,,0.0,Vehicle going straight hits pedestrian,N,U,Unknown,11,Wednesday,June,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Pedestrians,-122.335785,47.605873,2025-06-04T11:20:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44246471.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF99385.pdf,,2025-06-04 11:20:00-07:00
Block,FAUNTLEROY WAY SW BETWEEN SW AUSTIN ST AND SW KENYON ST,,,1,Property Damage Only Collision,Parked Car,3,0,0,3,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,32.0,One parked--one moving,Y,U,Unknown,16,Sunday,June,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Other,-122.39267,47.53365,2025-06-22T16:58:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56149500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3932613.pdf,,2025-06-22 16:58:00-07:00
Intersection,8TH AVE AND STEWART ST,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,71.0,Same direction -- both turning right -- both moving -- sideswipe,N,U,Unknown,14,Monday,June,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.3353,47.614952,2025-06-16T14:58:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\67116600.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG01904.pdf,,2025-06-16 14:58:00-07:00
Block,4TH AVE S BETWEEN S STACY ST AND S LANDER ST,,,1,Property Damage Only Collision,Sideswipe,3,0,0,2,0,0,0,Mid-Block (not related to intersection),16,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE SIDESWIPE",N,Clear,Dry,Daylight,,,71.0,Same direction -- both turning right -- both moving -- sideswipe,N,U,Unknown,9,Monday,June,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Other,-122.329056,47.580853,2025-06-30T09:23:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55165500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG05575.pdf,,2025-06-30 09:23:00-07:00
Block,UTAH AVE S BETWEEN S ATLANTIC ST AND S MASSACHUSETTS ST,,,2,Injury Collision,Cycles,4,0,1,1,1,0,0,Mid-Block (not related to intersection),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,5.0,Vehicle Strikes Pedalcyclist,N,U,Unknown,15,Thursday,June,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,Bicycles,-122.33512,47.58927,2025-06-05T15:20:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77185500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF99182.pdf,,2025-06-05 15:20:00-07:00
Block,1ST AVE S BETWEEN S ORCAS ST AND S MEAD ST,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,13,Thursday,July,,,,,,,,,,Other,-122.33421,47.551506,2025-07-10T13:54:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11141900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930969.pdf,,2025-07-10 13:54:00-07:00
Intersection,23RD AVE NW AND NW 77TH ST,,,2,Injury Collision,Angles,2,0,0,2,1,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,10.0,Entering at angle,N,U,Unknown,8,Thursday,July,,,,,,,,,,Other,-122.38539,47.68499,2025-07-10T08:07:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG10500.pdf,,2025-07-10 08:07:00-07:00
Block,ROOSEVELT WAY NE BETWEEN NE 45TH ST AND NE 47TH ST,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,32.0,One parked--one moving,Y,U,Unknown,6,Monday,June,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Other,-122.31745,47.662197,2025-06-30T06:53:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\54149500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG05569.pdf,,2025-06-30 06:53:00-07:00
Block,S MICHIGAN ST BETWEEN 6TH AVE S AND 7TH AVE S,,,2,Injury Collision,Left Turn,3,0,0,2,1,0,0,Driveway Junction,11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,28.0,From opposite direction - one left turn - one straight,N,U,Unknown,16,Monday,July,,,,,,,,,,Other,-122.3256,47.5464,2025-07-07T16:20:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\65112200.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG07812.pdf,,2025-07-07 16:20:00-07:00
Intersection,4TH AVE S AND S LUCILE ST,,,2,Injury Collision,Pedestrian,3,1,0,1,1,0,0,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Clear,Dry,Daylight,,,2.0,Vehicle turning left hits pedestrian,N,U,Unknown,6,Tuesday,July,,,,,,,,,,Pedestrians,-122.32955,47.5534,2025-07-08T06:17:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32247171.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG08182.pdf,,2025-07-08 06:17:00-07:00
Block,RAINIER AVE S BETWEEN S ROSE S ST AND S THISTLE ST,,,2,Injury Collision,Other,2,0,0,2,1,0,0,Mid-Block (not related to intersection),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,N,Clear,Dry,Dark - Street Lights On,,,50.0,Fixed object,N,U,Unknown,22,Wednesday,August,,,,,,,,,,Other,-122.26999,47.528522,2025-08-20T22:00:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56260000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG22038.pdf,,2025-08-20 22:00:00-07:00
Block,LAKE WASHINGTON BLVD BETWEEN E SPRING ST AND MADRONA DR,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,9,Tuesday,June,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.28225,47.611774,2025-06-24T09:15:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\22142900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG05560.pdf,,2025-06-24 09:15:00-07:00
Intersection,40TH AVE S AND S HOLLY PARK DR,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,10.0,Entering at angle,N,U,Unknown,11,Wednesday,June,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.28191,47.53619,2025-06-11T11:48:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\12113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG01261.pdf,,2025-06-11 11:48:00-07:00
Intersection,20TH AVE NW AND NW 62ND ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,5.0,Vehicle Strikes Pedalcyclist,N,U,Unknown,7,Tuesday,June,,,,,,,,,,Bicycles,-122.382126,47.67383,2025-06-10T07:20:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11187700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG01487.pdf,,2025-06-10 07:20:00-07:00
Intersection,17TH AVE AND E HOWELL ST,,,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,10.0,Entering at angle,N,U,Unknown,9,Friday,June,,,,,,,,,,Other,-122.31014,47.61761,2025-06-13T09:30:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG01825.pdf,,2025-06-13 09:30:00-07:00
Block,4TH AVE S BETWEEN S MASSACHUSETTS ST AND S HOLGATE ST,,,1,Property Damage Only Collision,Sideswipe,3,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,11.0,From same direction - both going straight - both moving - sideswipe,N,U,Unknown,9,Tuesday,July,,,,,,,,,,Other,-122.329056,47.5872,2025-07-01T09:09:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG06210.pdf,,2025-07-01 09:09:00-07:00
Block,S MYRTLE PL BETWEEN 35TH AVE S AND HOLLY PARK DR S,,,1,Property Damage Only Collision,Rear Ended,3,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,11,Wednesday,June,,,,,,,,,,Other,-122.287704,47.537586,2025-06-11T11:46:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\88148900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG01260.pdf,,2025-06-11 11:46:00-07:00
Block,S HENDERSON ST BETWEEN 50TH AVE S AND RAINIER AVE S,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,18,Monday,June,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,-122.27069,47.523308,2025-06-09T18:58:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33143900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG01259.pdf,,2025-06-09 18:58:00-07:00
Block,S COLLEGE ST BETWEEN 13TH AVE S AND 14TH AVE S,,,1,Property Damage Only Collision,Parked Car,3,0,0,3,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Dark - Street Lights On,,,32.0,One parked--one moving,Y,U,Unknown,2,Saturday,July,,,,,,,,,,Other,-122.31535,47.58299,2025-07-12T02:20:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\78119300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG09661.pdf,,2025-07-12 02:20:00-07:00
Block,S HOLDEN ST BETWEEN M L KING JR ER WAY S AND 43RD AVE S,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,32.0,One parked--one moving,Y,U,Unknown,15,Thursday,June,,,,,,,,,,Other,-122.27974,47.533375,2025-06-05T15:04:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\20149300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG01262.pdf,,2025-06-05 15:04:00-07:00
Intersection,BAY ST AND WESTERN AVE,,,2,Injury Collision,Sideswipe,2,0,0,2,1,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,Y,11.0,From same direction - both going straight - both moving - sideswipe,N,U,Unknown,9,Saturday,July,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Other,-122.355995,47.6178,2025-07-12T09:16:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\87118800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG10547.pdf,,2025-07-12 09:16:00-07:00
Block,AURORA AVE N BETWEEN HOWE ST AND LYNN ST,,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,Mid-Block (not related to intersection),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,N,Clear,Dry,Daylight,,,50.0,Fixed object,N,U,Unknown,10,Tuesday,June,,,,,,,,,,Other,-122.34449,47.63759,2025-06-10T10:03:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\87260000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG01822.pdf,,2025-06-10 10:03:00-07:00
Block,AIRPORT WAY S BETWEEN S HARDY ST AND S OTHELLO ST,,,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,7,Monday,June,,,,,,,,,,Other,-122.30764,47.54192,2025-06-16T07:48:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\88148900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG01826.pdf,,2025-06-16 07:48:00-07:00
Block,S MCCLELLAN ST BETWEEN 26TH AVE S AND RAINIER AVE S,,,1,Property Damage Only Collision,Other,4,0,0,1,0,0,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Clear,Dry,Dark - Street Lights On,,,50.0,Fixed object,N,U,Unknown,21,Monday,June,,,,,,,,,,Other,-122.29871,47.57835,2025-06-30T21:36:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\78280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG05467.pdf,,2025-06-30 21:36:00-07:00
Block,N 105TH ST BETWEEN GREENWOOD AVE N AND PHINNEY AVE N,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,13.0,From same direction - both going straight - both moving - rear-end,N,U,Unknown,13,Wednesday,July,,,,,,,,,,Other,-122.35478,47.705082,2025-07-02T13:11:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77147700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG06214.pdf,,2025-07-02 13:11:00-07:00
Intersection,DELRIDGE WAY SW AND SW TRENTON ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,At Intersection (intersection related),93,"MOTOR VEHICLE STRUCK MOTORIZED SCOOTER, FRONT END AT ANGLE",N,Clear,Dry,Dark - Street Lights On,Y,,6.0,Pedalcyclist Strikes Moving Vehicle,N,U,Unknown,1,Wednesday,June,,,,,,,,,,Scooters,-122.36048,47.524693,2025-06-04T01:49:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\34931100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3932585.pdf,,2025-06-04 01:49:00-07:00
Block,ROOSEVELT WAY NE BETWEEN NE 122ND ST AND NE 123RD ST,,,1,Property Damage Only Collision,Parked Car,3,0,0,3,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Dawn,,,32.0,One parked--one moving,Y,U,Unknown,5,Wednesday,July,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.31806,47.71724,2025-07-02T05:12:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\12149100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3895445.pdf,,2025-07-02 05:12:00-07:00
Block,DELRIDGE WAY SW BETWEEN CROFT PL SW AND SW MYRTLE ST,,,1,Property Damage Only Collision,Parked Car,3,0,0,3,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Dark - Street Lights On,,,32.0,One parked--one moving,Y,U,Unknown,1,Wednesday,June,,,,,,,,,,Other,-122.36085,47.539845,2025-06-04T01:46:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56149500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3927961.pdf,,2025-06-04 01:46:00-07:00
Block,W HOWE ST BETWEEN 10TH AVE W AND 11TH AVE W,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Dark - Street Lights On,,,32.0,One parked--one moving,Y,U,Unknown,22,Friday,July,,,,,,,,,,Other,-122.371,47.635956,2025-07-11T22:00:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\78119700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3924530.pdf,,2025-07-11 22:00:00-07:00
Block,YESLER WAY BETWEEN TERRACE ST AND 6TH AVE,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Dark - Street Lights On,,,32.0,One parked--one moving,N,U,Unknown,3,Thursday,June,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.32768,47.60171,2025-06-19T03:23:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\78147900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3924425.pdf,,2025-06-19 03:23:00-07:00
Intersection,HARRIS PL S AND S MCCLELLAN ST,,,2b,Serious Injury Collision,Angles,2,0,0,2,2,1,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,10.0,Entering at angle,N,U,Unknown,20,Wednesday,July,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Other,-122.30231,47.57835,2025-07-02T20:26:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3937278.pdf,,2025-07-02 20:26:00-07:00
Block,PINE ST BETWEEN 8TH AVE AND 9TH AVE,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,Mid-Block (not related to intersection),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",N,Clear,Dry,Daylight,Y,,5.0,Vehicle Strikes Pedalcyclist,N,U,Unknown,8,Friday,June,,,,,,,,,,Bicycles,-122.332596,47.613297,2025-06-20T08:00:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\75187700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3931503.pdf,,2025-06-20 08:00:00-07:00
Block,NW MARKET ST BETWEEN 9TH AVE NW AND 11TH AVE NW,,,2,Injury Collision,Rear Ended,3,0,0,2,1,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,17,Monday,June,,,,,,,,,,Other,-122.36968,47.668663,2025-06-23T17:35:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33143900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG03459.pdf,,2025-06-23 17:35:00-07:00
