ADDRTYPE,LOCATION,EXCEPTRSNCODE,EXCEPTRSNDESC,SEVERITYCODE,highest_severity,COLLISIONTYPE,PERSONCOUNT,PEDCOUNT,PEDCYLCOUNT,VEHCOUNT,INJURIES,SERIOUSINJURIES,FATALITIES,JUNCTIONTYPE,SDOT_COLCODE,SDOT_COLDESC,UNDERINFL,WEATHER,ROADCOND,LIGHTCOND,PEDROWNOTGRNT,SPEEDING,ST_COLCODE,ST_COLDESC,HITPARKEDCAR,SHAREDMICROMOBILITYCD,SHAREDMICROMOBILITYDESC,hour,day_of_week,month,AGE_BUCKET_baby,AGE_BUCKET_early_adult,AGE_BUCKET_elementary_school,AGE_BUCKET_full_adult,AGE_BUCKET_high_school,AGE_BUCKET_late_adult,AGE_BUCKET_middle_school,AGE_BUCKET_preschool,AGE_BUCKET_unknown,SDOT_Collision_Type,LATITUDE,LONGITUDE,INCDTTM,DIAGRAMLINK,report_url,SDOTCOLNUM,date
Intersection,3RD AVE AND SPRING ST,,,2,Injury Collision,Angles,2,0,0,2,1,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Dry,Dark - Street Lights On,,,10.0,Entering at angle,N,U,Unknown,22,Monday,March,,,,,,,,,,Other,-122.33467,47.60634,2025-03-17T22:06:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\88112200.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3929228.pdf,,2025-03-17 22:06:00-07:00
Block,CORSON AVE S BETWEEN S HARNEY ST AND S MICHIGAN ST,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Dark - Street Lights On,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,19,Saturday,March,,,,,,,,,,Other,-122.32138,47.547745,2025-03-15T19:10:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\66146900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF77313.pdf,,2025-03-15 19:10:00-07:00
Intersection,3RD AVE NW AND HOLMAN RD NW,,,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Dark - Street Lights On,,,10.0,Entering at angle,N,U,Unknown,17,Thursday,January,,,,,,,,,,Other,-122.36074,47.7024,2025-01-02T17:51:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55112200.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930331.pdf,,2025-01-02 17:51:00-08:00
Intersection,DELRIDGE WAY SW AND SW TRENTON ST,,,2,Injury Collision,Left Turn,2,0,0,2,1,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Dark - Street Lights On,,,28.0,From opposite direction - one left turn - one straight,N,U,Unknown,20,Friday,January,,,,,,,,,,Other,-122.36048,47.524693,2025-01-03T20:07:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930010.pdf,,2025-01-03 20:07:00-08:00
Block,RAINIER AVE S BETWEEN S BAYVIEW ST AND S MCCLELLAN ST,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,Driveway Junction,93,"MOTOR VEHICLE STRUCK MOTORIZED SCOOTER, FRONT END AT ANGLE",N,Raining,Wet,Dark - Street Lights On,Y,,0.0,Vehicle going straight hits pedestrian,N,U,Unknown,1,Sunday,March,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Scooters,-122.29916,47.579674,2025-03-16T01:16:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33934400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF74299.pdf,,2025-03-16 01:16:00-07:00
Block,36TH AVE W BETWEEN W THURMAN ST AND W ELMORE ST,,,1,Property Damage Only Collision,Head On,3,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Dark - Street Lights On,,,25.0,From opposite direction - one stopped - head-on,N,U,Unknown,18,Saturday,February,,,,,,,,,,Other,-122.40359,47.65677,2025-02-22T18:11:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3924405.pdf,,2025-02-22 18:11:00-08:00
Intersection,24TH AVE SW AND SW TRENTON ST,,,2b,Serious Injury Collision,Angles,3,0,0,2,1,1,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,,10.0,Entering at angle,N,U,Unknown,18,Tuesday,March,,,,,,,,,,Other,-122.363174,47.52469,2025-03-11T18:22:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930675.pdf,,2025-03-11 18:22:00-07:00
Block,27TH AVE NW BETWEEN NW 70TH ST AND NW 73RD ST,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,,,,32.0,One parked--one moving,Y,U,Unknown,22,Sunday,February,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.39083,47.680386,2025-02-16T22:00:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\50119500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930094.pdf,,2025-02-16 22:00:00-08:00
Block,AURORA AVE N BETWEEN N 137TH ST AND N 140TH ST,,,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Daylight,,,13.0,From same direction - both going straight - both moving - rear-end,N,U,Unknown,17,Monday,February,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Other,-122.34505,47.729584,2025-02-24T17:28:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11141100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930347.pdf,,2025-02-24 17:28:00-08:00
Intersection,EAST MARGINAL WAY S AND S HORTON ST,,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,At Intersection (intersection related),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Raining,Wet,Dark - Street Lights On,,,50.0,Fixed object,N,U,Unknown,20,Saturday,March,,,,,,,,,,Other,-122.339935,47.574387,2025-03-15T20:09:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3931947.pdf,,2025-03-15 20:09:00-07:00
Block,SW BRADFORD ST BETWEEN SW AVALON WAY AND 30TH AVE SW,,,1,Property Damage Only Collision,Other,3,0,0,3,0,0,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Raining,Wet,Daylight,,,50.0,Fixed object,N,U,Unknown,17,Friday,February,,,,,,,,,,Other,-122.37106,47.56924,2025-02-21T17:29:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3926264.pdf,,2025-02-21 17:29:00-08:00
Block,DELRIDGE WAY SW BETWEEN DELRIDGE-W SEATTLE BR EB ON RP AND SW ANDOVER ST,,,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Dawn,,,13.0,From same direction - both going straight - both moving - rear-end,N,U,Unknown,17,Sunday,February,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.362785,47.56914,2025-02-23T17:00:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11141100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3926307.pdf,,2025-02-23 17:00:00-08:00
Intersection,1ST AVE S AND S BRANDON ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,,10.0,Entering at angle,N,U,Unknown,13,Friday,January,,,,,,,,,,Other,-122.33421,47.554165,2025-01-31T13:56:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930945.pdf,,2025-01-31 13:56:00-08:00
Block,GREENWOOD AVE N BETWEEN N 112TH ST AND N 115TH ST,,,2b,Serious Injury Collision,Parked Car,5,1,0,4,1,1,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Dusk,,,32.0,One parked--one moving,Y,U,Unknown,16,Monday,March,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Other,-122.3555,47.711437,2025-03-17T16:26:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56149700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF75982.pdf,,2025-03-17 16:26:00-07:00
Block,63RD AVE SW BETWEEN ALKI AVE SW AND SW ADMIRAL WAY,,,1,Property Damage Only Collision,Parked Car,3,0,0,3,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Dry,Dark - Street Lights On,,,32.0,One parked--one moving,N,U,Unknown,3,Wednesday,March,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Other,-122.413315,47.577152,2025-03-05T03:30:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\65149500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3926272.pdf,,2025-03-05 03:30:00-08:00
Intersection,15TH AVE NE AND NE 42ND ST,,,1,Property Damage Only Collision,Left Turn,6,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Dark - Street Lights On,,,28.0,From opposite direction - one left turn - one straight,N,U,Unknown,1,Wednesday,January,,,,,,,,,,Other,-122.31207,47.658302,2025-01-01T01:51:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55111700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF53910.pdf,,2025-01-01 01:51:00-08:00
Intersection,M L KING JR WAY E AND E MADISON ST,,,2,Injury Collision,Left Turn,5,0,0,2,5,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Dark - Street Lights On,,,28.0,From opposite direction - one left turn - one straight,N,U,Unknown,17,Friday,January,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.296425,47.623318,2025-01-31T17:32:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\87114400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3929893.pdf,,2025-01-31 17:32:00-08:00
Intersection,8TH AVE AND SENECA ST,,,2b,Serious Injury Collision,Pedestrian,2,1,0,1,1,1,0,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Raining,Wet,Dark - Street Lights Off,Y,,2.0,Vehicle turning left hits pedestrian,N,U,Unknown,5,Monday,February,,,,,,,,,,Pedestrians,-122.32978,47.60937,2025-02-03T05:50:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\87244671.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3929895.pdf,,2025-02-03 05:50:00-08:00
Block,SEWARD PARK AVE S BETWEEN S HENDERSON ST AND S FISHER PL,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Daylight,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,8,Wednesday,March,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.264496,47.52241,2025-03-12T08:41:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11141900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3931655.pdf,,2025-03-12 08:41:00-07:00
Intersection,1ST AVE AND VINE ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,,10.0,Entering at angle,N,U,Unknown,15,Friday,January,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.349686,47.61525,2025-01-31T15:49:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\22114400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF61256.pdf,,2025-01-31 15:49:00-08:00
Block,SW HOLDEN ST BETWEEN 15TH AVE SW AND 16TH AVE SW,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,Y,32.0,One parked--one moving,Y,U,Unknown,7,Monday,February,,,,,,,,,,Other,-122.35447,47.533684,2025-02-17T07:49:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\34119700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930669.pdf,,2025-02-17 07:49:00-08:00
Intersection,42ND AVE NE AND NE 45TH ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Daylight,,,10.0,Entering at angle,N,U,Unknown,14,Monday,March,,,,,,,,,,Other,-122.282745,47.661274,2025-03-17T14:54:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\12143300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF76170.pdf,,2025-03-17 14:54:00-07:00
Intersection,MERCER ST AND WARREN AVE N,,,2,Injury Collision,Pedestrian,4,1,0,1,1,0,0,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Raining,Wet,Dark - Street Lights On,,,0.0,Vehicle going straight hits pedestrian,N,U,Unknown,23,Saturday,March,,,,,,,,,,Pedestrians,-122.354095,47.624577,2025-03-15T23:08:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33245371.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3933409.pdf,,2025-03-15 23:08:00-07:00
Block,E UNION ST BETWEEN 23RD AVE AND 24TH AVE,,,1,Property Damage Only Collision,Other,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Dark - Street Lights On,,,23.0,From same direction - all others,N,U,Unknown,18,Friday,February,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.30206,47.61294,2025-02-21T18:22:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33119800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3838032.pdf,,2025-02-21 18:22:00-08:00
Intersection,49TH AVE SW AND SW OREGON ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,,10.0,Entering at angle,N,U,Unknown,12,Friday,January,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.39484,47.56298,2025-01-31T12:30:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930549.pdf,,2025-01-31 12:30:00-08:00
Block,WHITMAN AVE N BETWEEN N 59TH ST AND N 63RD ST,,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Raining,Other,Daylight,,,50.0,Fixed object,N,U,Unknown,15,Wednesday,February,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Other,-122.34675,47.67283,2025-02-05T15:27:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\22280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3928400.pdf,,2025-02-05 15:27:00-08:00
Block,DENNY WAY BETWEEN WARREN AVE N AND 2ND WR AVE,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Dark - Street Lights On,,,32.0,One parked--one moving,Y,U,Unknown,22,Wednesday,March,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Other,-122.35375,47.618595,2025-03-12T22:33:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77149700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3924299.pdf,,2025-03-12 22:33:00-07:00
Intersection,6TH AVE NW AND NW 85TH ST,,,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,,10.0,Entering at angle,N,U,Unknown,8,Friday,January,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Other,-122.36332,47.69064,2025-01-03T08:40:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF53480.pdf,,2025-01-03 08:40:00-08:00
Block,15TH AVE NW BETWEEN NW 64TH ST AND NW 65TH ST,,,2,Injury Collision,Other,1,0,0,1,1,0,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Raining,Wet,Daylight,,Y,50.0,Fixed object,N,U,Unknown,8,Sunday,January,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Other,-122.37621,47.675636,2025-01-05T08:39:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF53407.pdf,,2025-01-05 08:39:00-08:00
Intersection,7TH AVE NE AND NE 43RD ST,,,1,Property Damage Only Collision,Angles,5,0,0,5,0,0,0,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Daylight,,,10.0,Entering at angle,N,U,Unknown,10,Friday,January,,,,,,,,,,Other,-122.32084,47.659462,2025-01-03T10:02:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77141100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930332.pdf,,2025-01-03 10:02:00-08:00
Block,MONTLAKE BLVD E BETWEEN MONTLAKE BV ON RP AND E HAMLIN ST,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Dusk,,,11.0,From same direction - both going straight - both moving - sideswipe,N,U,Unknown,18,Friday,March,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Other,-122.30464,47.645123,2025-03-21T18:13:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\54115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3929935.pdf,,2025-03-21 18:13:00-07:00
Block,14TH AVE S BETWEEN S DONOVAN ST AND S TRENTON ST,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Dark - Street Lights On,,,32.0,One parked--one moving,Y,U,Unknown,19,Monday,February,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Other,-122.31493,47.52517,2025-02-17T19:04:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11149100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3926262.pdf,,2025-02-17 19:04:00-08:00
Block,SW ALASKA ST BETWEEN 36TH AVE SW AND 37TH AVE SW,,,2b,Serious Injury Collision,Pedestrian,2,1,0,1,1,1,0,Mid-Block (not related to intersection),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Raining,Wet,Dark - Street Lights On,,,0.0,Vehicle going straight hits pedestrian,N,U,Unknown,18,Saturday,January,,,,,,,,,,Pedestrians,-122.37811,47.561077,2025-01-04T18:50:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33245974.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930544.pdf,,2025-01-04 18:50:00-08:00
Intersection,34TH AVE SW AND SW ANDOVER ST,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,,32.0,One parked--one moving,N,U,Unknown,10,Thursday,January,,,,,,,,,,Other,-122.375084,47.567917,2025-01-16T10:45:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\10119100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930664.pdf,,2025-01-16 10:45:00-08:00
Block,CORSON AVE S BETWEEN S MICHIGAN ST AND S EDDY ST,,,2,Injury Collision,Angles,2,0,0,2,2,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Dark - Street Lights On,,,10.0,Entering at angle,N,U,Unknown,6,Thursday,January,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Other,-122.321686,47.546745,2025-01-02T06:58:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\22118800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930938.pdf,,2025-01-02 06:58:00-08:00
Block,AURORA BR BETWEEN RAYE ST AND BRIDGE WAY N,,,2b,Serious Injury Collision,Sideswipe,2,0,0,2,1,1,0,Mid-Block (not related to intersection),16,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE SIDESWIPE",N,Raining,Wet,Dark - Street Lights On,,,11.0,From same direction - both going straight - both moving - sideswipe,N,U,Unknown,0,Monday,January,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.3473,47.64717,2025-01-06T00:27:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11161100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930351.pdf,,2025-01-06 00:27:00-08:00
Block,AURORA AVE N BETWEEN AURORA AV SB OFF RP AND ROY ST,,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,Mid-Block (not related to intersection),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,N,Raining,Wet,Dark - Street Lights On,,Y,51.0,Other object,N,U,Unknown,20,Friday,March,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Other,-122.34368,47.624714,2025-03-14T20:19:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56260000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3933891.pdf,,2025-03-14 20:19:00-07:00
Intersection,M L KING JR ER WAY S AND S TRENTON ST,,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,At Intersection (intersection related),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,N,Raining,Wet,Daylight,,,50.0,Fixed object,N,U,Unknown,16,Thursday,March,,,,,,,,,,Other,-122.2787,47.524265,2025-03-13T16:49:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\22260000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3931638.pdf,,2025-03-13 16:49:00-07:00
Intersection,1ST AVE S AND S KING ST,,,2,Injury Collision,Angles,2,0,0,2,1,0,0,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Daylight,,,10.0,Entering at angle,N,U,Unknown,7,Monday,February,,,,,,,,,,Other,-122.33419,47.598293,2025-02-17T07:10:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77145500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3924403.pdf,,2025-02-17 07:10:00-08:00
